Reservoir,Site,DateTime,StartDepth_m,EndDepth_m,CollectionMethod,DayorNight,Taxon,Density_IndPerL,MeanLength_mm,MeanWeight_ug,Biomass_ugL
BVR,50,2016-08-03 20:00:00,6.0,6.0,Schindler,Dusk,Polyarthra,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,6.0,6.0,Schindler,Dusk,Synchaeta,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,6.0,6.0,Schindler,Dusk,Total Rotifers,308,NA,NA,NA
BVR,50,2016-08-03 20:00:00,6.0,6.0,Schindler,Dusk,Trichocerca,10,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Ascomorpha,4,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Asplanchna,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Bosmina,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Ceriodaphnia,3.5,0.47,1.11,3.87
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Chaoborus,0.17,7.24,84.39,14.06
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Chydorus,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Conochilus,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Cyclopoids,22.5,0.71,7.56,170.01
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,D. ambigua,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,D. catawba,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Diaphanosoma,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Diaptomus,4,0.91,2.33,9.33
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Finilia,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Kellicottia,8,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Keratella,172,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Lecane,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Monostyla,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Nauplii,48,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Polyarthra,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Synchaeta,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Total Rotifers,188,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,7.0,Schindler,Dusk,Trichocerca,4,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Ascomorpha,0.67,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Asplanchna,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Bipalpus,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Bosmina,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Ceriodaphnia,0.63,0.4,0.83,0.53
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Chaoborus,0.18,7.26,72.94,12.83
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Chydorus,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Conochilus,0.34,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Cyclopoids,11.24,0.37,0.85,9.54
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,D. ambigua,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,D. catawba,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Diaphanosoma,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Diaptomus,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Finilia,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Kellicottia,7.07,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Keratella,44.13,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Lecane,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Leptodora,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Monostyla,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Nauplii,19.87,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Polyarthra,0.34,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Synchaeta,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Total Rotifers,53.56,NA,NA,NA
BVR,50,2016-08-03 20:00:00,7.0,0.0,Tow,Dusk,Trichocerca,1.01,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Ascomorpha,6,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Asplanchna,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Bosmina,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Ceriodaphnia,5.2,0.42,0.85,4.4
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Chaoborus,0.53,6.83,74,39.47
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Chydorus,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Conochilus,2,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Cyclopoids,23.6,0.49,1.64,38.73
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,D. ambigua,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,D. catawba,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Diaphanosoma,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Diaptomus,0.4,1.15,4.02,1.61
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Finilia,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Kellicottia,4,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Keratella,118,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Lecane,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Monostyla,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Nauplii,56,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Polyarthra,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Synchaeta,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Total Rotifers,132,NA,NA,NA
BVR,50,2016-08-03 20:00:00,8.0,8.0,Schindler,Dusk,Trichocerca,2,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Ascomorpha,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Asplanchna,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Bosmina,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Ceriodaphnia,2,0.44,1.03,2.06
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Chaoborus,0.37,8.24,121.68,44.61
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Chydorus,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Conochilus,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Cyclopoids,10.4,0.51,1.49,15.46
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,D. ambigua,0.4,0.53,1.11,0.44
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,D. catawba,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Diaphanosoma,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Diaptomus,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Finilia,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Kellicottia,12,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Keratella,84,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Lecane,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Monostyla,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Nauplii,26,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Polyarthra,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Synchaeta,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Total Rotifers,100,NA,NA,NA
BVR,50,2016-08-03 20:00:00,9.0,9.0,Schindler,Dusk,Trichocerca,4,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Ascomorpha,8,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Asplanchna,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Bosmina,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Ceriodaphnia,6.67,0.39,0.69,4.59
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Chaoborus,0.67,6.92,66.77,44.51
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Chydorus,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Conochilus,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Cyclopoids,51.33,0.51,1.82,93.33
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,D. ambigua,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,D. catawba,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Diaphanosoma,2,0.43,0.32,0.64
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Diaptomus,2,0.58,0.88,1.76
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Finilia,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Kellicottia,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Keratella,134,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Lecane,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Monostyla,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Nauplii,68,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Polyarthra,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Synchaeta,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Total Rotifers,154,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,10.0,Schindler,Dusk,Trichocerca,12,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Ascomorpha,0.71,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Asplanchna,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Bipalpus,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Bosmina,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Ceriodaphnia,1.06,0.41,0.76,0.81
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Chaoborus,0.12,7.39,88.1,10.84
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Chydorus,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Conochilus,0.24,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Cyclopoids,7.87,0.34,0.33,2.63
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,D. ambigua,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,D. catawba,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Diaphanosoma,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Diaptomus,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Finilia,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Kellicottia,4.95,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Keratella,32.3,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Lecane,0.24,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Leptodora,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Monostyla,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Nauplii,13.91,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Polyarthra,0.71,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Synchaeta,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Total Rotifers,40.08,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,0.0,Tow,Dusk,Trichocerca,0.94,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Ascomorpha,0.79,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Asplanchna,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Bipalpus,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Bosmina,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Ceriodaphnia,2.06,0.41,0.69,1.42
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Chaoborus,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Chydorus,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Conochilus,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Cyclopoids,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,D. ambigua,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,D. catawba,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Diaphanosoma,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Diaptomus,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Finilia,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Kellicottia,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Keratella,4.72,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Lecane,0.79,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Leptodora,0,NA,NA,0
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Monostyla,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Nauplii,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Polyarthra,1.57,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Synchaeta,0,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Total Rotifers,8.65,NA,NA,NA
BVR,50,2016-08-03 20:00:00,10.0,7.0,Tow,Dusk,Trichocerca,0.79,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Ascomorpha,12,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Asplanchna,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Bosmina,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Ceriodaphnia,10,0.46,1.14,11.41
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Chaoborus,0.27,6.56,61.97,16.53
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Chydorus,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Conochilus,4,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Cyclopoids,26.4,0.76,5.43,143.29
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,D. ambigua,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,D. catawba,4.4,0.68,2.07,9.09
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Diaphanosoma,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Diaptomus,1.2,0.87,2.65,3.18
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Finilia,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Kellicottia,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Keratella,270,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Lecane,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Monostyla,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Nauplii,116,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Polyarthra,4,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Synchaeta,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Total Rotifers,306,NA,NA,NA
BVR,50,2016-08-04 00:00:00,0.1,0.1,Schindler,Night,Trichocerca,16,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Ascomorpha,6,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Asplanchna,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Bosmina,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Ceriodaphnia,6.8,0.5,1.64,11.16
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Chaoborus,0.23,5.72,33.44,7.8
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Chydorus,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Conochilus,12,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Cyclopoids,23.2,0.47,1.13,26.33
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,D. ambigua,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,D. catawba,4.4,0.64,1.84,8.11
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Diaphanosoma,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Diaptomus,0.4,1.23,4.73,1.89
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Finilia,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Kellicottia,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Keratella,208,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Lecane,2,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Monostyla,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Nauplii,48,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Polyarthra,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Synchaeta,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Total Rotifers,242,NA,NA,NA
BVR,50,2016-08-04 00:00:00,1.0,1.0,Schindler,Night,Trichocerca,14,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Ascomorpha,10,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Asplanchna,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Bosmina,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Ceriodaphnia,7.6,0.51,1.61,12.24
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Chaoborus,0.23,4.99,29.75,6.94
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Chydorus,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Conochilus,2,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Cyclopoids,23.2,0.87,12.26,284.43
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,D. ambigua,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,D. catawba,4.4,0.65,1.9,8.35
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Diaphanosoma,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Diaptomus,1.2,0.77,1.94,2.33
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Finilia,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Kellicottia,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Keratella,200,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Lecane,2,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Monostyla,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Nauplii,44,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Polyarthra,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Synchaeta,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Total Rotifers,222,NA,NA,NA
BVR,50,2016-08-04 00:00:00,2.0,2.0,Schindler,Night,Trichocerca,8,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Ascomorpha,18,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Asplanchna,2,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Bosmina,0.4,0.24,0.4,0.16
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Ceriodaphnia,11.2,0.42,1.23,13.8
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Chaoborus,0.23,6.84,68.71,16.03
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Chydorus,0.8,0.2,0.31,0.25
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Conochilus,8,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Cyclopoids,28,0.44,1.21,33.83
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,D. ambigua,0,NA,NA,0
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,D. catawba,3.6,0.67,1.98,7.14
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Diaphanosoma,0.8,0.52,0.51,0.41
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Diaptomus,1.6,0.74,1.69,2.7
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Finilia,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Kellicottia,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Keratella,274,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Lecane,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Monostyla,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Nauplii,98,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Polyarthra,2,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Synchaeta,0,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Total Rotifers,316,NA,NA,NA
BVR,50,2016-08-04 00:00:00,3.0,3.0,Schindler,Night,Trichocerca,12,NA,NA,NA
BVR,50,2016-08-04 00:00:00,4.0,4.0,Schindler,Night,Ascomorpha,4,NA,NA,NA
BVR,50,2016-08-04 00:00:00,4.0,4.0,Schindler,Night,Asplanchna,0,NA,NA,NA
